[I 240117 14:00:28 policy_utils:158] {
      "env": "MovieLensEnv-v0",
      "user_model_name": "DeepFM",
      "seed": 2023,
      "cuda": 6,
      "remove_recommended_ids": false,
      "draw_bar": false,
      "is_userinfo": true,
      "is_all_item_ranking": false,
      "cpu": false,
      "is_save": false,
      "use_userEmbedding": false,
      "use_pretrained_embedding": true,
      "exploration_noise": false,
      "explore_eps": 0.01,
      "need_state_norm": false,
      "freeze_emb": false,
      "reward_handle": "cat",
      "which_tracker": "avg",
      "embedding_dim": 32,
      "window_size": 3,
      "random_init": true,
      "filter_sizes": [
        2,
        3,
        4
      ],
      "num_filters": 16,
      "dropout_rate": 0.1,
      "num_heads": 1,
      "dilations": "[1, 2, 1, 2, 1, 2]",
      "buffer_size": 100000,
      "lr": 0.001,
      "epoch": 100,
      "batch_size": 1024,
      "hidden_sizes": [
        64,
        64
      ],
      "episode_per_collect": 100,
      "n_step": 3,
      "update_per_step": 0.125,
      "training_num": 100,
      "test_num": 100,
      "render": 0,
      "reward_threshold": null,
      "gamma": 0.9,
      "step_per_epoch": 100000,
      "step_per_collect": 100,
      "repeat_per_collect": 1,
      "logdir": "log",
      "read_message": "pointneg_0",
      "all_item_ranking": false,
      "is_binarize": true,
      "need_transform": true,
      "use_auxiliary": true,
      "entropy_window": [
        1,
        2
      ],
      "rating_threshold": 4,
      "yfeat": "rating",
      "leave_threshold": 75,
      "num_leave_compute": 7,
      "max_turn": 30,
      "force_length": 10,
      "top_rate": 0.8,
      "model_name": "A2C_pre",
      "vf_coef": 0.5,
      "ent_coef": 0.0,
      "max_grad_norm": null,
      "gae_lambda": 1.0,
      "rew_norm": false,
      "message": "A2C_0",
      "hostname": "server3"
    }
[I 240117 14:08:50 loggers:84] Epoch: [1], Info: [{'num_test': 100, 'len_tra': 9.45, 'R_tra': 33.31568095207214, 'ctr': '3.52547', 'CV': '0.04934', 'CV_turn': '0.20635', 'Diversity': '0.92132', 'Novelty': '5.79279', 'ifeat_feat': 0.780952380952381, 'NX_0_len_tra': 16.39, 'NX_0_R_tra': 39.57299736857414, 'NX_0_ctr': '2.41446', 'NX_0_CV': '0.07642', 'NX_0_CV_turn': '0.18426', 'NX_0_Diversity': '0.99314', 'NX_0_Novelty': '5.92923', 'NX_0_ifeat_feat': 0.7681513117754728, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.23541406467557, 'NX_10_ctr': '2.42354', 'NX_10_CV': '0.05364', 'NX_10_CV_turn': '0.21200', 'NX_10_Diversity': '0.99341', 'NX_10_Novelty': '5.76147', 'NX_10_ifeat_feat': 0.775}]
[I 240117 22:22:35 loggers:84] Epoch: [83], Info: [{'num_test': 100, 'len_tra': 16.25, 'R_tra': 57.29260842561722, 'ctr': '3.52570', 'CV': '0.02758', 'CV_turn': '0.06708', 'Diversity': '0.89580', 'Novelty': '6.33327', 'ifeat_feat': 0.8012307692307692, 'NX_0_len_tra': 29.59, 'NX_0_R_tra': 72.63617561161519, 'NX_0_ctr': '2.45475', 'NX_0_CV': '0.02961', 'NX_0_CV_turn': '0.03954', 'NX_0_Diversity': '0.99353', 'NX_0_Novelty': '6.39938', 'NX_0_ifeat_feat': 0.8080432578573843, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.788128964453936, 'NX_10_ctr': '2.47881', 'NX_10_CV': '0.02632', 'NX_10_CV_turn': '0.10400', 'NX_10_Diversity': '0.99363', 'NX_10_Novelty': '6.52869', 'NX_10_ifeat_feat': 0.781}]
[I 240117 22:30:51 loggers:84] Epoch: [84], Info: [{'num_test': 100, 'len_tra': 17.02, 'R_tra': 60.615269091129306, 'ctr': '3.56141', 'CV': '0.02783', 'CV_turn': '0.06463', 'Diversity': '0.96281', 'Novelty': '6.34630', 'ifeat_feat': 0.7867215041128085, 'NX_0_len_tra': 29.47, 'NX_0_R_tra': 73.5890714983642, 'NX_0_ctr': '2.49708', 'NX_0_CV': '0.02809', 'NX_0_CV_turn': '0.03767', 'NX_0_Diversity': '0.99358', 'NX_0_Novelty': '6.43794', 'NX_0_ifeat_feat': 0.8021717000339328, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.757037114501, 'NX_10_ctr': '2.47570', 'NX_10_CV': '0.02758', 'NX_10_CV_turn': '0.10900', 'NX_10_Diversity': '0.99361', 'NX_10_Novelty': '6.35703', 'NX_10_ifeat_feat': 0.799}]
[I 240117 22:37:54 loggers:84] Epoch: [85], Info: [{'num_test': 100, 'len_tra': 15.89, 'R_tra': 55.28091581344604, 'ctr': '3.47898', 'CV': '0.02783', 'CV_turn': '0.06923', 'Diversity': '0.93863', 'Novelty': '6.26402', 'ifeat_feat': 0.7809943360604154, 'NX_0_len_tra': 29.31, 'NX_0_R_tra': 70.57350879896433, 'NX_0_ctr': '2.40783', 'NX_0_CV': '0.02885', 'NX_0_CV_turn': '0.03889', 'NX_0_Diversity': '0.99356', 'NX_0_Novelty': '6.37249', 'NX_0_ifeat_feat': 0.8178096212896623, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.152038371413948, 'NX_10_ctr': '2.41520', 'NX_10_CV': '0.02632', 'NX_10_CV_turn': '0.10400', 'NX_10_Diversity': '0.99357', 'NX_10_Novelty': '6.25241', 'NX_10_ifeat_feat': 0.791}]
[I 240117 22:45:37 loggers:84] Epoch: [86], Info: [{'num_test': 100, 'len_tra': 15.79, 'R_tra': 55.278890538215634, 'ctr': '3.50088', 'CV': '0.02707', 'CV_turn': '0.06776', 'Diversity': '0.92777', 'Novelty': '6.24114', 'ifeat_feat': 0.7568081063964535, 'NX_0_len_tra': 29.29, 'NX_0_R_tra': 72.12529293231665, 'NX_0_ctr': '2.46245', 'NX_0_CV': '0.02910', 'NX_0_CV_turn': '0.03926', 'NX_0_Diversity': '0.99361', 'NX_0_Novelty': '6.34396', 'NX_0_ifeat_feat': 0.7828610447251622, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.22086203724146, 'NX_10_ctr': '2.42209', 'NX_10_CV': '0.02606', 'NX_10_CV_turn': '0.10300', 'NX_10_Diversity': '0.99367', 'NX_10_Novelty': '6.25537', 'NX_10_ifeat_feat': 0.749}]
[I 240117 22:53:18 loggers:84] Epoch: [87], Info: [{'num_test': 100, 'len_tra': 16.71, 'R_tra': 59.68459583044052, 'ctr': '3.57179', 'CV': '0.02733', 'CV_turn': '0.06463', 'Diversity': '0.97373', 'Novelty': '6.27784', 'ifeat_feat': 0.7516457211250748, 'NX_0_len_tra': 29.26, 'NX_0_R_tra': 71.77755543943495, 'NX_0_ctr': '2.45309', 'NX_0_CV': '0.02986', 'NX_0_CV_turn': '0.04033', 'NX_0_Diversity': '0.99356', 'NX_0_Novelty': '6.35190', 'NX_0_ifeat_feat': 0.7734107997265892, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.85328500561416, 'NX_10_ctr': '2.38533', 'NX_10_CV': '0.02606', 'NX_10_CV_turn': '0.10300', 'NX_10_Diversity': '0.99357', 'NX_10_Novelty': '6.08255', 'NX_10_ifeat_feat': 0.731}]
[I 240117 23:01:31 loggers:84] Epoch: [88], Info: [{'num_test': 100, 'len_tra': 16.84, 'R_tra': 61.313664790391925, 'ctr': '3.64095', 'CV': '0.02657', 'CV_turn': '0.06235', 'Diversity': '0.95841', 'Novelty': '6.25887', 'ifeat_feat': 0.7648456057007126, 'NX_0_len_tra': 29.61, 'NX_0_R_tra': 73.60585518047213, 'NX_0_ctr': '2.48584', 'NX_0_CV': '0.03011', 'NX_0_CV_turn': '0.04019', 'NX_0_Diversity': '0.99359', 'NX_0_Novelty': '6.34434', 'NX_0_ifeat_feat': 0.7909490037149611, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.117873249799015, 'NX_10_ctr': '2.41179', 'NX_10_CV': '0.02632', 'NX_10_CV_turn': '0.10400', 'NX_10_Diversity': '0.99367', 'NX_10_Novelty': '6.15859', 'NX_10_ifeat_feat': 0.743}]
[I 240117 23:09:08 loggers:84] Epoch: [89], Info: [{'num_test': 100, 'len_tra': 16.68, 'R_tra': 57.80427178621292, 'ctr': '3.46548', 'CV': '0.02809', 'CV_turn': '0.06655', 'Diversity': '0.94898', 'Novelty': '6.07995', 'ifeat_feat': 0.7607913669064749, 'NX_0_len_tra': 29.69, 'NX_0_R_tra': 73.86492662202566, 'NX_0_ctr': '2.48787', 'NX_0_CV': '0.02935', 'NX_0_CV_turn': '0.03907', 'NX_0_Diversity': '0.99356', 'NX_0_Novelty': '6.27703', 'NX_0_ifeat_feat': 0.7921859211855844, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.284295243099333, 'NX_10_ctr': '2.32843', 'NX_10_CV': '0.02733', 'NX_10_CV_turn': '0.10800', 'NX_10_Diversity': '0.99367', 'NX_10_Novelty': '6.22577', 'NX_10_ifeat_feat': 0.725}]
[I 240117 23:16:28 loggers:84] Epoch: [90], Info: [{'num_test': 100, 'len_tra': 16.52, 'R_tra': 59.004931061267854, 'ctr': '3.57173', 'CV': '0.02682', 'CV_turn': '0.06416', 'Diversity': '0.97099', 'Novelty': '6.18511', 'ifeat_feat': 0.7536319612590799, 'NX_0_len_tra': 29.27, 'NX_0_R_tra': 70.88980186738074, 'NX_0_ctr': '2.42193', 'NX_0_CV': '0.02935', 'NX_0_CV_turn': '0.03963', 'NX_0_Diversity': '0.99358', 'NX_0_Novelty': '6.32206', 'NX_0_ifeat_feat': 0.7963785445848992, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.78428759947419, 'NX_10_ctr': '2.37843', 'NX_10_CV': '0.02707', 'NX_10_CV_turn': '0.10700', 'NX_10_Diversity': '0.99365', 'NX_10_Novelty': '6.03339', 'NX_10_ifeat_feat': 0.747}]
[I 240117 23:23:11 loggers:84] Epoch: [91], Info: [{'num_test': 100, 'len_tra': 16.6, 'R_tra': 58.994724509716036, 'ctr': '3.55390', 'CV': '0.02707', 'CV_turn': '0.06446', 'Diversity': '0.97425', 'Novelty': '6.34803', 'ifeat_feat': 0.7987951807228916, 'NX_0_len_tra': 29.79, 'NX_0_R_tra': 71.23208778351545, 'NX_0_ctr': '2.39114', 'NX_0_CV': '0.02834', 'NX_0_CV_turn': '0.03760', 'NX_0_Diversity': '0.99360', 'NX_0_Novelty': '6.39539', 'NX_0_ifeat_feat': 0.7915407854984894, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.118589479923248, 'NX_10_ctr': '2.31186', 'NX_10_CV': '0.02682', 'NX_10_CV_turn': '0.10600', 'NX_10_Diversity': '0.99359', 'NX_10_Novelty': '6.22590', 'NX_10_ifeat_feat': 0.737}]
[I 240117 23:29:50 loggers:84] Epoch: [92], Info: [{'num_test': 100, 'len_tra': 15.96, 'R_tra': 56.29311958670616, 'ctr': '3.52714', 'CV': '0.02733', 'CV_turn': '0.06767', 'Diversity': '0.95864', 'Novelty': '6.37306', 'ifeat_feat': 0.775062656641604, 'NX_0_len_tra': 29.43, 'NX_0_R_tra': 71.46761097088456, 'NX_0_ctr': '2.42839', 'NX_0_CV': '0.02935', 'NX_0_CV_turn': '0.03942', 'NX_0_Diversity': '0.99358', 'NX_0_Novelty': '6.39284', 'NX_0_ifeat_feat': 0.7927285083248387, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.93138986863196, 'NX_10_ctr': '2.39314', 'NX_10_CV': '0.02707', 'NX_10_CV_turn': '0.10700', 'NX_10_Diversity': '0.99359', 'NX_10_Novelty': '6.26728', 'NX_10_ifeat_feat': 0.754}]
[I 240117 23:36:14 loggers:84] Epoch: [93], Info: [{'num_test': 100, 'len_tra': 16.88, 'R_tra': 58.71591523051262, 'ctr': '3.47843', 'CV': '0.02707', 'CV_turn': '0.06339', 'Diversity': '0.96946', 'Novelty': '6.17341', 'ifeat_feat': 0.7784360189573459, 'NX_0_len_tra': 28.8, 'NX_0_R_tra': 70.71739562451839, 'NX_0_ctr': '2.45547', 'NX_0_CV': '0.02986', 'NX_0_CV_turn': '0.04097', 'NX_0_Diversity': '0.99358', 'NX_0_Novelty': '6.26470', 'NX_0_ifeat_feat': 0.784375, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.528344288989903, 'NX_10_ctr': '2.35283', 'NX_10_CV': '0.02530', 'NX_10_CV_turn': '0.10000', 'NX_10_Diversity': '0.99362', 'NX_10_Novelty': '6.18012', 'NX_10_ifeat_feat': 0.739}]
[I 240117 23:42:11 loggers:84] Epoch: [94], Info: [{'num_test': 100, 'len_tra': 16.68, 'R_tra': 59.82055008888245, 'ctr': '3.58636', 'CV': '0.02758', 'CV_turn': '0.06535', 'Diversity': '0.94726', 'Novelty': '6.23850', 'ifeat_feat': 0.7661870503597122, 'NX_0_len_tra': 28.81, 'NX_0_R_tra': 69.66468402430415, 'NX_0_ctr': '2.41807', 'NX_0_CV': '0.02885', 'NX_0_CV_turn': '0.03957', 'NX_0_Diversity': '0.99359', 'NX_0_Novelty': '6.36126', 'NX_0_ifeat_feat': 0.7771607080874696, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.59749182365835, 'NX_10_ctr': '2.35975', 'NX_10_CV': '0.02632', 'NX_10_CV_turn': '0.10400', 'NX_10_Diversity': '0.99369', 'NX_10_Novelty': '6.21638', 'NX_10_ifeat_feat': 0.741}]
[I 240117 23:48:09 loggers:84] Epoch: [95], Info: [{'num_test': 100, 'len_tra': 15.67, 'R_tra': 56.59001046776771, 'ctr': '3.61136', 'CV': '0.02682', 'CV_turn': '0.06765', 'Diversity': '0.96774', 'Novelty': '6.18227', 'ifeat_feat': 0.767070835992342, 'NX_0_len_tra': 29.32, 'NX_0_R_tra': 70.90320917509496, 'NX_0_ctr': '2.41825', 'NX_0_CV': '0.02834', 'NX_0_CV_turn': '0.03820', 'NX_0_Diversity': '0.99355', 'NX_0_Novelty': '6.34308', 'NX_0_ifeat_feat': 0.7919508867667121, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.578939483761786, 'NX_10_ctr': '2.35789', 'NX_10_CV': '0.02581', 'NX_10_CV_turn': '0.10200', 'NX_10_Diversity': '0.99361', 'NX_10_Novelty': '6.24964', 'NX_10_ifeat_feat': 0.756}]
[I 240117 23:53:35 loggers:84] Epoch: [96], Info: [{'num_test': 100, 'len_tra': 17.78, 'R_tra': 63.565158829689025, 'ctr': '3.57509', 'CV': '0.02733', 'CV_turn': '0.06074', 'Diversity': '0.96959', 'Novelty': '6.19563', 'ifeat_feat': 0.7710911136107986, 'NX_0_len_tra': 29.83, 'NX_0_R_tra': 73.10918576054274, 'NX_0_ctr': '2.45086', 'NX_0_CV': '0.02733', 'NX_0_CV_turn': '0.03621', 'NX_0_Diversity': '0.99358', 'NX_0_Novelty': '6.31449', 'NX_0_ifeat_feat': 0.7844451894066377, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.104740893989803, 'NX_10_ctr': '2.41047', 'NX_10_CV': '0.02556', 'NX_10_CV_turn': '0.10100', 'NX_10_Diversity': '0.99363', 'NX_10_Novelty': '6.10029', 'NX_10_ifeat_feat': 0.739}]
[I 240117 23:58:36 loggers:84] Epoch: [97], Info: [{'num_test': 100, 'len_tra': 15.28, 'R_tra': 53.799553114175794, 'ctr': '3.52091', 'CV': '0.02682', 'CV_turn': '0.06937', 'Diversity': '0.95512', 'Novelty': '6.10098', 'ifeat_feat': 0.75, 'NX_0_len_tra': 29.26, 'NX_0_R_tra': 70.12328865252435, 'NX_0_ctr': '2.39656', 'NX_0_CV': '0.02834', 'NX_0_CV_turn': '0.03828', 'NX_0_Diversity': '0.99360', 'NX_0_Novelty': '6.28929', 'NX_0_ifeat_feat': 0.7809295967190704, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.464582286179066, 'NX_10_ctr': '2.34646', 'NX_10_CV': '0.02606', 'NX_10_CV_turn': '0.10300', 'NX_10_Diversity': '0.99365', 'NX_10_Novelty': '6.21863', 'NX_10_ifeat_feat': 0.74}]
[I 240118 00:03:09 loggers:84] Epoch: [98], Info: [{'num_test': 100, 'len_tra': 15.42, 'R_tra': 55.09963473558426, 'ctr': '3.57326', 'CV': '0.02707', 'CV_turn': '0.06939', 'Diversity': '0.95900', 'Novelty': '6.32655', 'ifeat_feat': 0.7658884565499352, 'NX_0_len_tra': 29.84, 'NX_0_R_tra': 73.7215923563391, 'NX_0_ctr': '2.47056', 'NX_0_CV': '0.02809', 'NX_0_CV_turn': '0.03720', 'NX_0_Diversity': '0.99358', 'NX_0_Novelty': '6.35013', 'NX_0_ifeat_feat': 0.7875335120643432, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 24.23971639551222, 'NX_10_ctr': '2.42397', 'NX_10_CV': '0.02682', 'NX_10_CV_turn': '0.10600', 'NX_10_Diversity': '0.99365', 'NX_10_Novelty': '6.17876', 'NX_10_ifeat_feat': 0.732}]
[I 240118 00:07:30 loggers:84] Epoch: [99], Info: [{'num_test': 100, 'len_tra': 16.82, 'R_tra': 60.36556976318359, 'ctr': '3.58892', 'CV': '0.02657', 'CV_turn': '0.06243', 'Diversity': '0.96825', 'Novelty': '6.12590', 'ifeat_feat': 0.7812128418549346, 'NX_0_len_tra': 29.77, 'NX_0_R_tra': 71.73439201481641, 'NX_0_ctr': '2.40962', 'NX_0_CV': '0.02935', 'NX_0_CV_turn': '0.03897', 'NX_0_Diversity': '0.99364', 'NX_0_Novelty': '6.21633', 'NX_0_ifeat_feat': 0.7974470943903258, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.739795829057694, 'NX_10_ctr': '2.37398', 'NX_10_CV': '0.02606', 'NX_10_CV_turn': '0.10300', 'NX_10_Diversity': '0.99373', 'NX_10_Novelty': '6.12397', 'NX_10_ifeat_feat': 0.717}]
[I 240118 00:11:40 loggers:84] Epoch: [100], Info: [{'num_test': 100, 'len_tra': 16.95, 'R_tra': 60.70943439483643, 'ctr': '3.58168', 'CV': '0.02758', 'CV_turn': '0.06431', 'Diversity': '0.96835', 'Novelty': '6.19806', 'ifeat_feat': 0.7864306784660767, 'NX_0_len_tra': 29.19, 'NX_0_R_tra': 70.1003985221684, 'NX_0_ctr': '2.40152', 'NX_0_CV': '0.02910', 'NX_0_CV_turn': '0.03940', 'NX_0_Diversity': '0.99363', 'NX_0_Novelty': '6.32228', 'NX_0_ifeat_feat': 0.7783487495717711, 'NX_10_len_tra': 10.0, 'NX_10_R_tra': 23.519983818978073, 'NX_10_ctr': '2.35200', 'NX_10_CV': '0.02581', 'NX_10_CV_turn': '0.10200', 'NX_10_Diversity': '0.99370', 'NX_10_Novelty': '6.13760', 'NX_10_ifeat_feat': 0.738}]
[I 240118 00:11:40 policy_utils:429] {'duration': '36485.94s', 'train_time/model': '13877.10s', 'test_step': 157085, 'test_episode': 10100, 'test_time': '336.91s', 'test_speed': '466.26 step/s', 'best_reward': 64.08384985804558, 'best_result': '64.08 ± 30.75', 'train_step': 10073774, 'train_episode': 656700, 'train_time/collector': '22271.93s', 'train_speed': '278.67 step/s'}
